run_timestamp,rank,symbol,setup,last_price,price_change_pct_24h,price_4h_change_pct,high_24h,low_24h,volatility_range_pct,volume_24h_usd,volume_spike_ratio,oi_now,oi_change_pct,rsi_14,funding_rate_pct,long_short_ratio,liq_ratio_pct,ema_bull_4h,btc_corr,score,score_prev,score_trend,bull_prob,bear_prob,div_bull,div_bear,div_rsi_bull,div_rsi_bear,div_squeeze_bull,div_squeeze_bear
2026-04-25T11:51:10.562621,8,ZBTUSDT,LONG,0.14065,15.174,-7.307234492791959,0.1682,0.12171,38.1973543669378,699254.86,4.028587276337433,7364311.0,11.139448159500407,55.65864354281883,0.00125,1.0,0.0,1,0.11497383967865087,98.55378932868969,100.5994762910679,-2.045686962378205,66,24,0,0,0,0,0,0
2026-04-25T11:51:10.562621,9,AXLUSDT,NEUTRAL,0.05831,-1.002,-1.603104961187985,0.06096,0.05753,5.962106726925082,14627.26,8.987832136183604,878155.2,0.0,36.31993690245393,-0.008273,1.0,0.0,1,0.27932767501194933,98.0894886545624,32.694171467997286,65.39531718656511,34,52,0,0,0,0,0,0
2026-04-25T11:51:10.562621,10,KATUSDT,NEUTRAL,0.01793,-15.265,-17.45589600742804,0.0312,0.01751,78.18389491719017,6450832.13,1.872362504698692,45815711.0,-7.8547224883339934,42.17584927356257,-0.377678,1.0,0.0,1,0.006696364042266681,96.80243270018123,115.36601749256403,-18.563584792382805,40,44,0,0,0,0,1,0
2026-04-25T11:51:10.562621,11,OPENUSDT,NEUTRAL,0.2206,-4.502,-4.66724286949006,0.2334,0.2178,7.162534435261708,11142.85,8.445124968301432,143165.0,0.0,41.46722688623168,0.005,1.0,0.0,1,0.034735758639558495,95.16934883477568,0.0,95.16934883477568,34,52,0,0,0,0,0,0
2026-04-25T11:51:10.562621,12,CYBERUSDT,NEUTRAL,0.5528,2.732,1.5243342516069789,0.5816,0.5352,8.66965620328849,17274.06,2.377623391012631,6065.0,-21.325723180697885,53.44912182469159,-0.003702,1.0,0.0,1,0.012115702520064239,74.5847749205738,87.53303857613415,-12.94826365556035,66,12,0,0,0,0,0,0
2026-04-25T11:51:10.562621,13,ROBOUSDT,NEUTRAL,0.02178,-5.755,-9.850993377483444,0.02498,0.02172,15.009208103130755,129398.0,2.593361757547433,1021793.0,15.47223245585287,45.79550051996235,0.00125,1.0,0.0,1,0.2969088419809117,71.41778638275674,0.0,71.41778638275674,34,64,0,0,0,0,0,0
2026-04-25T11:51:10.562621,14,AIOUSDT,LONG,0.09229,8.743,9.38722294654498,0.09286,0.08259,12.434919481777454,14841.6,4.530754189815942,291371.0,1.0420784697225054,68.76277083666452,0.029577,1.0,0.0,1,0.14408707438957,68.42464482949251,0.0,68.42464482949251,86,12,0,0,0,0,0,0
2026-04-25T11:51:10.562621,15,YGGUSDT,LONG,0.04476,9.304,8.878618341036244,0.04588,0.04095,12.039072039072039,34049.54,4.629234376946032,220299.0,0.14637893961641443,68.1888272682182,-0.01075,1.0,0.0,1,0.003530591517730712,67.52653584869464,49.96194738805232,17.564588460642312,86,12,0,0,0,0,0,0
2026-04-25T11:51:10.562621,16,SUSDT,LONG,0.04729,5.534,4.50828729281768,0.04807,0.04481,7.275161794242357,10567.38,5.253455407320757,267160.0,0.0,64.71266263239325,0.00125,1.0,0.0,1,0.06410143367563517,66.13868376004673,0.0,66.13868376004673,74,12,0,0,0,0,0,0
2026-04-25T11:51:10.562621,17,MOVEUSDT,NEUTRAL,0.01873,1.025,0.5901287553648069,0.01894,0.01844,2.7114967462039044,17046.27,6.217607556332122,184467.0,0.0,53.927683047409275,-0.002416,1.0,0.0,1,0.2882912339819582,65.77136885064596,0.0,65.77136885064596,74,12,0,0,0,0,0,0
